,title,url,id,start,end,duration,text
1539,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,0.0,28.0,28.0," Gradient descent is decent at estimating parameters. Statquest. Hello, I'm Josh Starmer and welcome to Statquest. Today we're going to learn about gradient descent and we're going to go through the algorithm step by step. Note, this Statquest assumes you already understand the basics of least squares and linear regression."
1540,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,28.0,55.0,27.0," So if you're not already down with that, check out the Quest. In statistics, machine learning, and other data science fields, we optimize a lot of stuff. When we fit a line with linear regression, we optimize the intercept and the slope. When we use logistic regression, we optimize a squiggle. And when we use T-S-S-E, we optimize clusters."
1541,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,55.0,85.0,30.0," These are just a few examples of the stuff we optimize. They're tons more. The cool thing is that gradient descent can optimize all these things and much more. So if we learn how to optimize this line using gradient descent, then we'll have learned the strategy that optimizes this squiggle. And these clusters. And many more of the optimization problems we have in statistics, machine learning, and data science."
1542,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,85.0,116.0,31.0," So let's start with a simple data set. On the x-axis, we have weight. On the y-axis, we have height. If we fit a line to the data, and someone tells us that they weigh 1.5, we can use the line to predict that they will be 1.9 tall. So let's learn how gradient descent can fit a line to data by finding the optimal values for the intercept and the slope."
1543,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,116.0,147.0,31.0," Actually, we'll start by using gradient descent to find the intercept. Then, once we understand how gradient descent works, we'll use it to solve for the intercept and the slope. So for now, let's just plug in the least squares estimate for the slope, 0.64. And we'll use gradient descent to find the optimal value for the intercept. The first thing we do is pick a random value for the intercept."
1544,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,147.0,176.0,29.0," This is just an initial guess that gives gradient descent something to improve upon. In this case, we'll use 0, but any number will do. And that gives us the equation for this line. In this example, we will evaluate how well this line fits the data with the sum of the squared residuals. Note, in machine learning lingo, the sum of the squared residuals is a type of loss function."
1545,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,176.0,207.0,31.0," We'll talk more about loss functions towards the end of the video. We'll start by calculating this residual. This data point represents a person with weight, 0.5, and height, 1.4. We get the predicted height, the point on the line, by plugging weight equal 0.5 into the equation for the line. And the predicted height is 0.32."
1546,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,207.0,231.0,24.0, The residual is the difference between the observed height and the predicted height. So we calculate the difference between 1.4 and 0.32. And that gives us 1.1 for the residual. We'll keep track of the sum of the squared residuals up here. Here's the square of the first residual.
1547,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,231.0,265.0,34.0," The second residual is 0.4, and the third residual is 1.3. In the end, 3.1 is the sum of the squared residuals. Now, just for fun, we can plot that value on a graph. This graph has the sum of squared residuals on the y-axis, and different values for the intercept on the x-axis. This point represents the sum of the squared residuals when the intercept equals 0."
1548,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,266.0,295.0,29.0," However, if the intercept equals 0.25, then we would get this point on the graph. And if the intercept equals 0.5, then we would get this point. And for increasing values for the intercept, we get these points. Of the points that we calculated for the graph, this one has the lowest sum of squared residuals. But is it the best we can do?"
1549,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,295.0,315.0,20.0, What if the best value for the intercept is somewhere between these values? A slow and painful method for finding the minimal sum of the squared residuals is to plug and chug a bunch more values for the intercept. Ug. Don't despair. Gradient descent is way more efficient.
1550,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,315.0,344.0,29.0," Gradient descent only does a few calculations far from the optimal solution. And increases the number of calculations closer to the optimal value. In other words, gradient descent identifies the optimal value by taking big steps when it is far away, and baby steps when it is close. So let's get back to using gradient descent to find the optimal value for the intercept, starting from a random value."
1551,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,344.0,377.0,33.0," In this case, the random value was 0. When we calculated the sum of the squared residuals, the first residual was the difference between the observed height, which was 1.4, and the predicted height, which came from the equation for this line. So we replaced predicted height with the equation for the line. Since the individual weighs 0.5, we replace weight with 0.5."
1552,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,377.0,407.0,30.0," So for this individual, this is their observed height, and this is their predicted height. Note, we can now plug in any value for the intercept and get a new predicted height. Now let's focus on the second data point. Just like before, the residual is the difference between the observed height, which is 1.9, and the predicted height, which comes from the equation for the line."
1553,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,407.0,438.0,31.0," And since this individual weighs 2.3, we replace weight with 2.3. Now let's focus on the last person. Again, the residual is the difference between the observed height, which is 3.2, and the predicted height, which comes from the equation for the line. And since this person weighs 2.9, we'll replace weight with 2.9."
1554,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,438.0,475.0,37.0," Now we can easily plug in any value for the intercept and get the sum of the squared residuals. Thus, we now have an equation for this curve, and we can take the derivative of this function and determine the slope at any value for the intercept. So let's take the derivative of the趣, which comes from the root of the Después and the measured length, and the derivative of the individual weight that passes up to value to be a Reese's absolute value. So, let's take the derivative of the squared residuals, with the speeds of the five and eight."
1555,"Gradient Descent, Step-by-Step",https://www.youtube.com/watch?v=sDv4f4s2SB8,sDv4f4s2SB8,475.0,504.0,29.0," So let's take the derivative ofường, a positive, and opening your signal messages, let's start by taking the derivative of the first part. First, we'll move this part of the equation up here so that we have room to work. To take the derivative of this, we need to apply the changing rule. So we start by moving the square to the front, and multiply that by the derivative of the stuff inside the parentheses."
